text,label
క్షమించండి బావ. ఎలా మర్చిపోయానో తెలీదు. డాన్ నాకు గుర్తు చేసిన తర్వాత కూడా. క్షమించండి. మీరు ఆనందించారని ఆశిస్తున్నాను.,0
ఏమి చేయాలో నాకు పూర్తిగా తెలియదు. నేను ఇప్పటికీ ఎవరినీ పట్టుకోలేకపోతున్నాను. నేను నిన్ను రాత్రి 7.30కి పికప్ చేసాను మరియు వారు పబ్‌లో ఉన్నారో లేదో చూద్దాం?,0
"సరే లోయర్. ఏది ఏమైనప్పటికీ, ఇప్పటికే చాలా ఆలస్యం అయినందున మేము ఇప్పుడు టిక్కెట్లు పొందలేమని నేను అనుకుంటున్నాను. యు వాన్ 2 గో లుక్ 4 ఉర్ ఫ్రెన్స్ కాదా? డారెన్ ఇప్పుడు వారి భార్య...",0
మీరు ఇప్పుడు ఏమి చేస్తున్నారు?,0
నా కోసం ఒక గుడ్డు కొనండి డా..దయచేసి :),0
మేము ఈ సంవత్సరం మాట్లాడకపోవడానికి కారణం ఉందా? ఏది ఏమైనా మీ పరీక్షలో మంచి వారం మరియు ఆల్ ది బెస్ట్,0
కథ ఆపండి. నేను దానిని తిరిగి ఇచ్చానని అతనికి చెప్పాను మరియు నేను దానిని మళ్లీ ఆర్డర్ చేయకూడదని అతను చెప్పాడు.,0
లేదు. నేను ఏమీ వినాలనుకోవడం లేదు,0
"కాలం ముందు లేదా అదృష్టం కంటే ఎక్కువ బలం ఎవరికీ లభించదు, జీవితం మనం అనుకున్నది కాదు, మనం జీవించేది జీవితం...",0
నేను e sms సర్వే చేస్తున్న వ్యక్తిని...,0
మ్మ్ నేను నా ఆహారం బయట నుండి తీసుకున్నాను,0
"4 టాకోలు + 1 రాజాస్ బురిటో, సరియైనదా?",0
"ఇంట్లో పనిమనిషి హంతకుడు, జనవరి 26న ఆ వ్యక్తి హత్యకు గురయ్యాడు.",0
అవును! మీలాంటి అందమైన మహిళ ఒంటరిగా ఎలా ఉంది?,0
(మీరు అతనికి మరొకసారి టెక్స్ట్ చేయగలరా?),0
ఆమె నన్ను పిలిచిందని నాకు తెలుసు,0
sch లో కానీ నీవా మైండ్ యు ఈట్ 1st lor..,0
నువ్వు ద్వంద్వ మూర్ఖుడివి అని జై చెప్పాడు,0
సరే నాకు అర్థమైంది. అప్పుడు మీరు నన్ను 2 ఇప్పుడు రండి లేదా వాట్?,0
ఓహ్... Lk tt den we take e one tt ends at Cine lor... Dun wan yogasana oso can...,0
మీ రేడియో షో ఎప్పుడు?,0
"జేన్ బేబ్స్ 2 గంటలు వెళ్ళలేదు, రాత్రి తర్వాత అనారోగ్యంగా ఉంది. ఇప్పటికే కవర్ 4 మీ చక్‌లో ఫోన్ చేయబడింది.:-)",0
మీరు ఏమి ధరించారు?,0
o తెలియని ఆల్బమ్‌లో mi ఫోన్‌లో నాకు స్టీరియో ప్రేమ ఉందని తేలింది.,0
"ఎలా కానో., డౌన్‌లోడ్ చేసుకోండి, ఉచితంగా రండి..",0
"హహా బొమ్మలు, నాకు ముక్క మరియు ప్రిస్సిల్లా గిన్నె దొరికాయి",0
మీరు ఆన్‌లైన్ లావాదేవీలు చేయగలరా?,0
Ü నేను ఎలా ఉన్నానో చెప్పు... నేను డా ఆఫ్ వాట్‌లో ఇంట్లో లేను...,0
ఏం చేస్తున్నావ్?ఎలా ఉన్నావు?,0
ఆ మెసేజ్‌లోని సెకండ్ హాఫ్ నాకు రాలేదు,0
మీకు కావాలంటే మీ ఇతర పక్షులు కలిసే చోటు నుండి మిమ్మల్ని పికప్ చేయడం ద్వారా మీరు ఊపందుకోవడంలో సహాయపడగలరు.,0
"సరే, ఏమైంది",0
హలో మేడమ్ ఎలా ఉన్నారు?,0
నిజానికి నిద్రపోతున్నాను మరియు మీరు తిరిగి కాల్ చేసినప్పుడు కూడా ఉండవచ్చు. కాబట్టి ఒక వచనం gr8. యు రాక్ సిస్. నేను మేల్కొన్నప్పుడు మీకు టెక్స్ట్ పంపుతాను.,0
బాగుంది. మీరు నాకు కొంత పిక్స్ పంపగలరని భావిస్తున్నారా? నేను మీ ఎగువ మరియు దిగువను చూడాలనుకుంటున్నాను ...,0
హే సహచరుడు! హనీ హనీ? మీరు మంచి సెలవు తీసుకున్నారా? GIMMI DE GOSS!x,0
"నా దగ్గర ఎవరి నంబర్ లేదు, అలెక్స్‌ని అడగడానికి నేను ఇంకా వ్యూహాత్మకంగా ఆలోచించలేదు",0
"నేను డెరెక్ &amp; వాల్‌మార్ట్‌కి టేలర్, మీరు పూర్తి చేసే సమయానికి నేను తిరిగి రాకపోతే మౌస్‌ను నా డెస్క్‌పై ఉంచండి మరియు ప్రిస్సిల్లా సిద్ధంగా ఉన్నప్పుడు నేను మీకు టెక్స్ట్ చేస్తాను",0
సరే.. నాకు తెలియజేయండి,0
నువ్వు చాలా చాలా చాలా చెడ్డ అమ్మాయివి. లేదా లేడీ.,0
K అప్పుడు 2marrow మీరు తరగతికి వస్తున్నారా.,0
కల్లిస్ 2వ ఇన్నింగ్స్‌లో బ్యాటింగ్ చేయలేదు.,0
నిన్ను కలవడం నా పని. . . రేపు నా పని ఎప్పుడు చేస్తానో చెప్పు.. అదే ముఖ్యం,0
"హా, నా కాళ్లు మరియు మెడ నన్ను చంపేస్తున్నాయి మరియు నా అమిగోలు రాత్రిని కాలిన గాయంతో ముగించాలని ఆశిస్తున్నారు, నేను ఒక గంటలో ఊగగలనని అనుకుంటున్నారా?",0
ప్రతిరోజు నేను &lt;#&gt;  కాబట్టి మాత్రమే.,0
"క్షమించండి, అత్యవసర పని ఉంది..",0
గుడ్ మార్నింగ్ ప్లీజ్ నన్ను పిలవండి సార్..నాకు అర్జంట్ పని ఉంది..,0
"ఓహ్ మూయండి. ఓహ్ నిన్న నాకు 2 పిల్లలు ఇద్దరు అబ్బాయిలు ఉన్నారని కల వచ్చింది. నేను చాలా మురిసిపోయాను. పిల్లల గురించి మాత్రమే కాదు, వారు అబ్బాయిలు. అతను డైపర్లు మారుస్తున్నాడని నేను నా కలలో కూడా చెప్పాను, ఎందుకంటే నేను ముఖంలో బాకీ పడను.",0
"ఆహ్...ఇప్పుడే మేల్కొన్నాను! నీ గురించి చెడ్డ కల వచ్చింది, కాబట్టి నేను ప్రస్తుతం నిన్ను ఇష్టపడటం లేదు :) నాకు కామెడీ నైట్ గురించి ఏమీ తెలియదు కానీ నేను దాని కోసం సిద్ధంగా ఉన్నాను.",0
ఇలాంటివి నమ్మడం కష్టం. అందరూ అబద్ధం చెప్పగలరు కానీ నాతో ఏదైనా చెప్పే ముందు ఒకటికి రెండు సార్లు ఆలోచించండి.,0
"వావ్ ఇది అంత సాధారణం అనుకోలేదు. నేను అన్నింటినీ వెనక్కి తీసుకుంటాను, ఇది విచిత్రం కాదు! మీరు దానిని కత్తిరించకపోతే:-)",0
"అవును, అతను నాకు సందేశం పంపాడు: ఇది తత్ యిజుయేనా? అప్పుడు నేను ఈ రోజు కలుస్తున్నాను మా గ్రూప్ మేట్ అని నేను అడిగాను ... ముందుగా బయలుదేరాలా లేదా చాలా దూరం నడవాలా అని నేను అడుగుతున్నాను ...",0
నువ్వు లేవాలి. ఇప్పుడు.,0
ఎలా నొప్పి? మీరు బాగున్నారని ఆశిస్తున్నాను..,0
ఇది ప్రేమ! ఆఫీస్‌లో అమ్మాయిలు ఎందుకు నవ్వుతున్నారు అని ఆశ్చర్యపోవచ్చు కానీ గొంతు...,0
అది ఇప్పటికీ పని చేయడం లేదు. మరియు ఈసారి నేను సున్నాలను జోడించడానికి కూడా ప్రయత్నించాను. అది పొదుపు. తనిఖీ &lt;#&gt;,0
విషయాలు ఎలా ఉన్నాయి? కేవలం శీఘ్ర ప్రశ్న.,0
"డై... నేను అనుకోకుండా e msgని తొలగించాను, 2 e sim ఆర్కైవ్‌లో పెట్టాను అనుకుందాం. హైజ్... నాకు చాలా బాధగా ఉంది...",0
"లేదు, నేను దీన్ని పోస్ట్ చేయాలనుకుంటున్నాను. నేను దానిని వ్రాసాను, మరియు చాలా ఇతర సార్లు నేను మీకు అంశాలను వ్రాసాను, నేను దానిని అక్కడే ఉంచాను. అది నేను ఆ సమయంలో అనుభూతి చెందాను. నాకు కోపం వచ్చింది. నేను బయలుదేరే ముందు, పంపు నొక్కి, ఆపివేసాను. అది అక్కడ లేదు. నేను నా కారు వద్దకు వచ్చినప్పుడు నా ఫోన్‌ని తనిఖీ చేసాను. అది అక్కడ లేదు. నువ్వు నిద్రపోలేదని, నీరసంగా ఉందని చెప్పారు. కాబట్టి లాండ్రీని శుభ్రం చేయడానికి, మడతపెట్టడానికి, మొదలైన వాటికి ఇది ఎందుకు సమయం కాదు? కనీసం మంచం వేయాలా?",0
క్షమించండి నేను మీ కాల్‌ని మిస్ అయ్యాను. దయచేసి తిరిగి కాల్ చేయగలరా.,0
ఎలా ఉన్నారు. యుగాలు గడిచాయి. ఏబీజే ఎలా ఉంది,0
నాకు నిద్రపోవడానికి తగినంత ఇబ్బంది లేనట్లుగా.,0
నమస్కారం. 8కి పల్లెటూరి పబ్‌కి వెళ్తున్నారు కాబట్టి అక్కడికి లేదా ఇక్కడికి రండి. సరేనా?,0
థాంక్స్ బావ. మీరు 2నైట్ బయటకు వచ్చారా?,0
కాబట్టి మీరు నాకు ఆ చెప్పులు మళ్లీ కావాలని అడుగుతున్నారా లేదా అది గత సంవత్సరంతో పోయింది,0
మీరు నన్ను ఎక్కడికీ పిలవరు :(,0
నా కంప్యూటర్ మేము విడిభాగాలను ఉంచని ఏకైక ముఖ్యమైన భాగాన్ని మాత్రమే వేయించింది ఎందుకంటే నా ఇడియట్ రూమ్‌మేట్స్ లూవ్‌వేవ్ చేయడం వల్ల విషయం పూర్తిగా నడుస్తోంది &lt;#&gt; /7,0
"హే సెక్సీ బన్స్! నేను నీకు చెప్పనా? నేను నిన్ను ఆరాధిస్తున్నాను, ప్రేమికుడు. ఆ మీట్‌బాల్స్ *గ్రిన్స్* కోసం మీరు మీ చెల్లెలికి కృతజ్ఞతలు తెలుపుతారని నేను ఆశిస్తున్నాను ... నేను నిన్ను ప్రేమిస్తున్నాను, పసికందు",0
"చాలా బాగుంది, అవును దయచేసి!",0
"మార్చి ముగిసే నాటికి, నేను సిద్ధంగా ఉండాలి. అయితే తప్పకుండా మీకు కాల్ చేస్తాను. సమస్య ఏమిటంటే నా రాజధాని ఎప్పుడూ పూర్తికాదు. నీతో ఎంత దూరం. ఎలా పని మరియు మహిళలు",0
జోకిన్ ఓన్లీ లార్... :-) మా నాన్న ఏ ఫోన్‌ని దొరుకుతుందో దానిపై ఆధారపడి ఉంటుంది...,0
స్లయిడ్ సరిపోతుందని నేను అనుకున్నాను.,0
"IM GONNAMISSU చాలా!! నేను మీకు పోస్ట్‌కార్డ్ బుట్టర్స్ పంపుతానని చెబుతాను, ఆస్థర్‌ని గుర్తుచేసుకునే అవకాశం ఎక్కువగా ఉంది కాబట్టి అతని ఒప్పందాన్ని ఉల్లంఘించలేదు!! LUV Yaxx",0
డూడ్ మేము మళ్ళీ sup వెళ్ళాలి,0
షాపింగ్ లార్. వాటిని mah హార్డ్ వర్షం 2 పండ్ల తోట వదిలి.,0
నా స్వంత ఒగా ఏమిటి. నా ఫోన్‌ని ఇంట్లో వదిలేసి మీ మెసేజ్‌లను చూసాను. మీరు బాగున్నారని ఆశిస్తున్నాను. వారాంతాన్ని బాగా గడపండి.,0
కాఫీ రన్ టోమో కావాలా?ఇప్పటికే వారం రోజుల సమయం వచ్చిందంటే నమ్మలేకపోతున్నాను,0
ఓహ్ బెడ్ రైడ్ ఐయా? మీరు దేని గురించి ఆలోచిస్తున్నారు?,0
సరే సమస్య వారికి టాక్సీ అందుతుంది. C ing రేపు మరియు మంగళవారం. మంగళవారం మేమంతా సినిమాకి వెళ్తున్నాం అనుకుంటున్నాం.,0
సరే... సి యా...,0
మీరు ఇంత సందడిగా ఉన్నారా.. నేను అలా అనుకోవడం లేదు,0
దయచేసి 2 ఇవ్వండి లేదా అది సరే అయితే నేను మంగళవారం సాయంత్రం 8 గంటలకు దాన్ని తీసుకుంటాను.,0
నేను ఈ యాప్ గురించి చాలా ఆందోళన చెందుతూ రాత్రంతా మేల్కొని ఉన్నాను. క్విజ్‌లు పాప్‌కార్న్‌తో మరియు మీరు నా హెయిర్‌ని చేయడంతో మేము రాత్రిపూట బాలికలను కోల్పోవడం సిగ్గుచేటు.,0
హ హ హా మంచి జోక్. అమ్మాయిలు పరిస్థితి కోరుకునేవారు.,0
"సార్, నేను మీ కాల్ కోసం ఎదురు చూస్తున్నాను.",0
అవును! మీరు మరో 5 మంది అమ్మాయిలకు కూడా ఆ విషయం చెప్పకపోవడమే మంచిది.,0
కానీ నేను సోమవారం 2 పాఠశాలలకు వెళ్తాను. నా సోదరికి 2 టేక్ smth అవసరం.,0
అయ్యో క్లాస్ tmrw లేదు కదా?,0
"నా బాధాకరమైన వ్యక్తిగత ఆలోచన- ""నేను ఎల్లప్పుడూ అందరినీ సంతోషంగా ఉంచడానికి ప్రయత్నిస్తాను. కానీ నేను ఒంటరిగా ఉన్నప్పుడు నన్ను ఎవరూ గుర్తించరు""",0
దాని కోసం నాకు కడుపు ఉందో లేదో తెలియదు ...,0
అది ప్రారంభమైనప్పుడు నేను మీకు తెలియజేస్తాను,0
"అవును, అవసరం లేదు. నేను 4 మరియు వర్షం 2 స్టాప్ కోసం వేచి ఉంటాను.",0
ఇంకా ప్లాన్ చేయలేదు :)జనవరి 5 న కంపెనీలో చేరబోతున్నాను. ఆ తర్వాత ఏమి జరుగుతుందో తెలియదు.,0
"చేతులు బాగానే ఉన్నాయి, కార్డిఫ్ మరియు యూని ఎలా ఉన్నారు?",0
"నన్ను క్షమించండి, నేను ఈ శుక్రవారం చేయలేను",0
సరే నేను అరగంట తర్వాత మా ఇంటికి వస్తాను,0
ఇది మీతో తీసుకెళ్లే ల్యాప్‌టాప్.,0
ఎస్.ఐ అతను ఆర్ఆర్ కోసం వేస్ట్ అని అనుకుంటున్నాను.,0
"ఏమైనప్పటికీ మీరు తిరిగి వచ్చినప్పుడు నన్ను తీవ్రంగా కొట్టండి, లేకపోతే నేను కవచంతో వెలిగించవలసి ఉంటుంది మరియు అతనికి ఎప్పుడూ ఒంటి ఉంటుంది మరియు/లేదా వాంతులు అవుతున్నాయి",0
డయల్ అప్ జుజ్ ఓపెన్ డా బ్రౌజర్ మరియు సర్ఫ్ ఉపయోగించాలి...,0
మీరు అతనికి ఫోన్ చేసి వారి ముందు చెప్పండి. ఇప్పుడు అతనికి కాల్ చేయండి.,0
"కొత్త సిద్ధాంతం: వాదన d SITUATIONని గెలుస్తుంది, కానీ వ్యక్తిని కోల్పోతుంది. కాబట్టి మీ స్నేహితులతో వాదించకండి.. . . . వాటిని తన్నడం &amp; చెప్పండి, నేను ఎప్పుడూ కరెక్ట్‌నే!",0
"నాకు తెలియదు... మీరు మీ bf డబ్బు పొందుతారు... K lor, ఇతర రోజుల్లో.",0
"హే, మీరు డ్రైవింగ్ కోసం నమోదు చేసుకున్నప్పుడు మీ ఫోటోను వారికి ఇచ్చారా? Tmr yckలో కలవాలనుకుంటున్నారా?",0
మరియు మీరు పూర్తి చేసినప్పుడు నా ఉద్దేశ్యం ఇప్పుడు,0
నేను ఏమీ వినాలనుకోవడం లేదు,0
రకమైన. గ్యారేజీకి తీసుకెళ్లాడు. ఎగ్జాస్ట్ యొక్క మధ్య భాగాన్ని భర్తీ చేయాలి. టోమో మార్నింగ్ ఫిక్స్ చేయమని పార్ట్ ఆర్డర్ చేసింది.,0
"[…] ఏది ఏమైనా, మీకు చాలా శుభ సాయంత్రాలు! లు",0
EY! ప్రశాంతత డౌన్ థీక్యూషన్స్.. ITXT U COS IWANA WOTU R DOIN at THEW/END... HAVENTCN U ఇన్ ఏజ్.. RING MI IF UR UP4 NETHING SAT.LOVE J XXX.,0
Ü ఈ రోజు లీనియర్ బీజగణితాన్ని తీసుకుంటారా?,0
"జాన్ వేగంగా సమీపిస్తోంది. కాబట్టి, మీకు నూతన సంవత్సర శుభాకాంక్షలు, సంక్రాంతి శుభాకాంక్షలు రిపబ్లిక్ డే శుభాకాంక్షలు హ్యాపీ బర్త్‌డే 4 ఉ. గణేష్ పండుగ శుభాకాంక్షలు దసరా శుభాకాంక్షలు దీపావళి శుభాకాంక్షలు &lt;#&gt;  గుడ్ మార్నింగ్ ఆఫ్టర్నూన్స్, ఈవెనింగ్స్ నైట్స్. మీకు ఇవన్నీ శుభాకాంక్షలు తెలిపే మొదటి వ్యక్తి నేనే అని గుర్తుంచుకోండి...మీ రాజ్",0
నిజమే... నేను మీ పేపర్‌ని చాలా కాలం క్రితం ముగించాను... కానీ మీరు కాపీ చేసినది ఇప్పుడు ఉపయోగంలోకి వచ్చింది? సంతోషంగా ఉన్నాను... నాకు ఇంకా 2 చదువు ఉంది :-(,0
స్నానం ముగించి...,0
"నేను మీ గురువు అని అనుకుంటున్నాను, కానీ 100 శాతం ఖచ్చితంగా కాదు.",0
మీ చిట్టెలుక చనిపోయిందా? హే సో tmr నేను మిమ్మల్ని మధ్యాహ్నం 1 గంటలకు కలుస్తానా ఆర్చర్డ్ mrt?,0
సరే సెట్ చెయ్యండి తరువాత వివరాలు తెలియజేయండి...,0
"ఈ వచనం మిమ్మల్ని నవ్వుతూ కలుస్తుందని ఆశిస్తున్నాను. కాకపోతే, ఈ వచనం మీకు నవ్వడానికి కారణాన్ని ఇవ్వనివ్వండి. ఒక అందమైన రోజు.",0
సరే.. తెలుసుకుందాం,0
మీరు బిజీగా ఉన్నారు లేదా నేను ఏదో ఒక సమయంలో వచ్చి రేపు మనం ఏమి చేస్తున్నామో గుర్తించవచ్చా,0
బాగుంది. నేను నిన్ను సంతోషపెట్టాలనుకుంటున్నాను ...,0
నేను మీకు తర్వాత కాల్ చేయవచ్చా Pls,0
నా మొబైల్ నెంబర్,0
శుభోదయం plz నన్ను సార్ అని పిలవండి,0
లాల్ సరే నేను కూడా హాహా అని ఆలోచిస్తున్నాను,0
సరే నాన్న. సమస్య ఏమీ లేదు :-),0
"సరే ఓహ్, నా ఆర్డర్‌ని సగం 8కి మార్చాలి",0
క్షమించండి ఇది నా సహచరుల ఫోన్ మరియు నేను దీనిని లవ్ కేట్ అని వ్రాయలేదు,0
"సరే, మరికొద్ది సేపట్లో కలుద్దాం",0
డాక్స్‌లోని బోటిన్‌లో బెడ్‌లో జస్వోక్ అప్. 25 ఏళ్ల వయస్సులో నిద్రపోయాడు. స్పినౌట్! GIV U DA GOSSIP L8R. XXX,0
"వాస్తవానికి, ఏమైనా చేయండి, జనవరికి ముందు ఏదో ఒక సమయంలో టంపాలో ఉండటానికి ఒక సాకును కనుగొనండి",0
"అవును... హే, శుక్రవారానికి ఒక రోజు మనం మివా మరియు జియాయిన్ సెలవు తీసుకోండి అని అడగవచ్చు కరోకే",0
అవును! నేను ఒక స్త్రీ పురుషుడిని! దయచేసి మీ ఇష్టాలు మరియు అయిష్టాలు బెడ్‌లో చెప్పండి...,0
మీరు ప్రస్తుతం పనిలో ఉన్నారా?,0
4 వద్ద. బిల్ మిల్లర్ల వద్దకు వెళ్దాం,0
"హాయ్, వీకెండ్ సరే కానీ ప్రయాణం భయంకరంగా ఉంది. పెద్ద బ్యాక్ లాగ్ మార్కింగ్ ఉన్నందున Wk మంచిది కాదు",0
K..u కూడా msg చేయవద్దు లేదా అతని సందేశానికి ప్రత్యుత్తరం ఇవ్వవద్దు..,0
భారత్ విజయం లేదా లెవల్ సిరీస్ అంటే ఇదే రికార్డు :),0
"జీవించడం చాలా సింపుల్.. ప్రేమించడం కూడా సింపుల్.. నవ్వడం చాలా సింపుల్.. గెలవడం చాలా సింపుల్.. కానీ, 'సింపుల్'గా ఉండటం చాలా కష్టం...;-) :-)",0
మీరు విచిత్రంగా ఉన్నారా?,0
కొన్నిసార్లు హృదయం ఎవరినైనా చాలా గుర్తుంచుకుంటుంది... త్వరలో ఒకరిని మరచిపోతుంది... Bcoz హృదయం అందరినీ ఇష్టపడదు. కానీ ఇష్టపడిన వారు ప్రతిసారీ గుర్తుంచుకుంటారు... BSLVYL,0
హ్మ్.. అయితే ఒక్క రోజులో ఇవ్వాలి..,0
మీకు ఏది సులభమో అదే చేయండి,0
మరియు మీరు మరియు నేను చూసినప్పుడల్లా మేము కూడా హుక్ అప్ చేయవచ్చు.,0
నేను హాజరయ్యాను కానీ ఏమీ లేదు.,0
"హే, నేను తప్పు చేసినట్లుగా ఉంది మరియు కప్పా అబ్బాయిల నంబర్‌లలో ఒకటి ఇప్పటికీ నా ఫోన్‌లో ఉంది, మీకు కావాలంటే నేను అతనికి మెసేజ్ చేసి, అతను చుట్టూ ఉన్నాడో లేదో చూడగలను",0
"8 తాజాగా, మీరు కొంచెం మందు సామగ్రి సరఫరా చేసి, కొత్త ఎకెను ఒకసారి ప్రయత్నించాలనుకుంటే g ఇంకా అక్కడే ఉంది",0
శుభోదయం పూకీ పై! Lol నేను నిన్ను మేల్కొలపలేదని ఆశిస్తున్నాను,0
నా ల్యాబ్ గాగుల్స్ ఎక్కడికి పోయాయో మీకు తెలుసా,0
"మీరు బాగున్నారని నేను ఆశిస్తున్నాను పసికందు? మీరు ఉద్యోగం నకిలీదని తెలుసుకున్నప్పుడు మీరు కొంత నిరాశకు గురయ్యారని నేను చింతిస్తున్నాను? మీరు తిరిగి వస్తారని నేను ఇక్కడ వేచి ఉన్నాను, నా ప్రేమ",0
ఫుజిట్సు సిరీస్ లైఫ్‌బుక్ బాగుందా?,0
కార్లు క్లియర్ చేయడంలో మామయ్య టిమి సహాయం చేస్తాడా,0
"నాకు నమస్కారాలు, ! మిమ్మల్ని క్షమించినట్లు భావించండి.",0
"తుండే, మీరు ఎలా ఉన్నారు. ఇది మీకు గొప్ప రోజు కావాలని కోరుకుంటున్నాను. అబియోలా.",0
హహహ..మీ మెదడును ఉపయోగించండి ప్రియతమా..అది ఇక్కడ పని చేస్తుంది,0
హాయ్ డార్లిన్ ఐవ్ ఇప్పుడే తిరిగి వచ్చాను మరియు నేను నిజంగా మంచి రాత్రిని గడిపాను మరియు రేపు XXXకి లిఫ్ట్ ఇచ్చినందుకు చాలా ధన్యవాదాలు,0
అనారోగ్యంతో &lt;#&gt;  సరే.,0
అప్పుడు ఆమె ఈ రోజు కొనుగోలు చేస్తుందా? Ü చెప్పనవసరం లేదు...,0
బేబ్ ? నేను నిన్ను కోల్పోయాను ... మీరు రీబూట్ చేయడానికి ప్రయత్నిస్తారా?,0
నేను 2 కొత్త విషయాలను ప్రయత్నించాలనుకుంటున్నాను కాబట్టి నేను సరే. కానీ నేను నిన్ను అమ్మ లాగా భయపడ్డాను. మీరు చాలా బిగ్గరగా చెప్పలేదు కాబట్టి.,0
ఇ ఫోరమ్‌లో నేను ఇప్పటికే 2 సూచన చేశాను... రాన్ ఎన్ డారెన్ వెళ్తున్నాడని నేను చెప్పాను 2 షుహుయ్‌కి చెప్పు.,0
హే... మీ సోదరికి చాలా అసౌకర్యంగా ఉంది కదా?,0
ఇక్కడ బిజీ. కొత్త సంవత్సరానికి పూర్తి చేసేందుకు ప్రయత్నిస్తున్నారు. చివరిగా మిమ్మల్ని కలవాలని ఎదురు చూస్తున్నాను...,0
ఓయిక్ నాకు మరియు నా సోదరికి ఈ రోజు భోజనం లేదు మా నాన్న బయటకు వెళ్ళారు... కాబట్టి ఇద్దరు sch లో తింటారా లేదా వాట్ లో తిన్నారో తెలియదు...,0
మీరు ఆహారం కోసం ఇక్కడ ఉంటారా,0
"జపనీస్ సామెత: ఒకరు చేయగలిగితే, మీరు కూడా చేయగలరు, ఎవరూ చేయలేకపోతే, మీరు దీన్ని భారతీయ వెర్షన్‌లో తప్పక చేయాలి: ఒకరు చేయగలిగితే, అతన్ని చేయనివ్వండి.. ఎవరూ చేయలేకపోతే, వదిలేయండి!!",0
"అవును, యువరాణి. టోలెడో.",0
కె..నా ధన్యవాదాలు తిరిగి ఇవ్వండి.,0
నాతో కూడా సరే. స్పష్టీకరణకు ధన్యవాదాలు,0
"పీట్, ఇది ఇప్పటికీ మీ ఫోన్? ఆమె కాలేజీ నుండి జెన్నీ మరియు లీన్. మీరు ఇప్పుడు ఏమి చేస్తున్నారు? :)",0
"ఇంకా ఖచ్చితంగా తెలియలేదు, ఇప్పటికీ అతనిని పట్టుకోవడానికి ప్రయత్నిస్తున్నారు",0
నేను బాగానే ఉన్నాను. కల వెంటాడుతోంది. ఏది మంచిది. తర్వాత ఏం చేస్తున్నారు.,0
నేను soc ఎప్పుడు ఉపయోగించాను... ఇంట్లో మాత్రమే వాడతాను... Ü 2 వర్డ్ ar లో ఎలా టైప్ చేసానో తెలియదు...,0
Lol నేను చేస్తాను కానీ ఈ తిమ్మిరి ఉన్నప్పటికీ నేను ఒక అమ్మాయిగా ఉండాలనుకుంటున్నాను.,0
R మేము ఇంకా ఈ రాత్రి 4 డిన్నర్‌లను కలుస్తున్నామా?,0
"అతను ఏదైనా అవకాశం ద్వారా నేను ఎంత అద్భుతంగా ఉన్నానో చెప్పాడా లేదా ఏదైనా 2 లైవ్ విల్ కోల్పోయినంత పెద్ద లైఫ్ లిఫ్ట్ కావాలి, N V Q నుండి చనిపోయే మొదటి వ్యక్తి నేనే అని మీరు అనుకుంటున్నారా?",0
మీరు ఇంకా పని పూర్తి చేయలేదా లేదా ఏదైనా?,0
"నేను మీటింగ్‌లో ఉన్నాను, తర్వాత 4 గంటలకు నాకు కాల్ చేయండి",0
ఓ మై గాడ్. నేను దాదాపు ఇంటికి వచ్చాను,0
"డెన్‌కి వారం రోజులు మాత్రమే ప్రత్యేక ధర లభించింది... హైజ్... లియావో తినలేను... కట్ నెయిల్స్ ఓసో ముజ్ నేను డ్రైవిన్ వాట్ పూర్తి చేసే వరకు వేచి ఉండండి, లంచ్ స్టిల్ మజ్ ఈట్ వాట్...",0
"సరే, మీరు ఖచ్చితంగా ఉంటే అది మనోహరంగా ఉంటుంది. మీరు ఏమి చేయాలనే దాని గురించి ఆలోచించండి, డ్రింకింగ్, డ్యాన్స్, ఈటిన్, సినిమా, ఇన్, అవుట్, గురించి... మీ వరకు! గురించి ఏమిటి?",0
అప్పుడు మీ భౌతికశాస్త్రం ఒక-?,0
ఈ ఒక్క సమాధానానికే మనం పోరాడుతున్నామా? ప్లస్ నేను విరిగిపోయాను మరియు మీరు ప్రత్యుత్తరం ఇవ్వలేదు,0
Lol అవును. మీరు వస్తువులను కొనుగోలు చేయనందున మా స్నేహం థ్రెడ్‌పై వేలాడుతోంది.,0
నువ్వు కూడా...,0
మీ ఖాతా విజయవంతంగా INR 100.00 రీఫిల్ చేయబడింది; . మీ కేరళ సర్కిల్ ప్రీపెయిడ్ ఖాతా బ్యాలెన్స్ రూ.101.00 ; . మీ లావాదేవీ ID KR 3567.,0
క్షమించండి. మీరు బుక్ చేస్తే తప్ప మీరు వినలేరు. ఒకటి చాలా జోక్ - వారు నిజంగా సన్నగా ఉండే తెల్లటి అమ్మాయిల కోసం వెతుకుతున్నారు. మరొకటి ఒక లైన్ - మీరు దానితో కెమెరాలో చాలా మాత్రమే చేయగలరు. అలాంటి వారు లుక్‌లో కాస్టింగ్ చేస్తున్నారు.,0
ఇక్కడ కరెంట్ మరియు ఆహారం లేదు. నేను కూడా ఒంటరిగా ఉన్నాను,0
హ్మ్మ్ ఆలోచిస్తున్నారా...,0
మీ తలకి 2 ఎక్కువ నొప్పి ఉండదని ఆశిస్తున్నాను! నేను ఇస్త్రీ కుప్ప గుండా దున్నుతున్నాను! ఈ రాత్రి చింకీతో ఉండడం మీకు నచ్చితే రండి.,0
చెన్నై బాగా సెటిల్ అయిందని అనుకుంటున్నావా?,0
